2015-11-25,54.09
2015-11-24,53.919998
2015-11-23,54.25
2015-11-20,54.25
2015-11-19,53.990002
2015-11-18,53.00
2015-11-17,53.169998
2015-11-16,53.080002
2015-11-13,53.07
2015-11-12,53.48
2015-11-11,53.700001
2015-11-10,54.07
2015-11-09,54.549999
