2015-11-30,117.989998
2015-11-27,118.290001
2015-11-25,119.209999
2015-11-24,117.330002
2015-11-23,119.269997
2015-11-20,119.199997
2015-11-19,117.639999
2015-11-18,115.760002
2015-11-17,114.919998
2015-11-16,111.379997
2015-11-13,115.199997
2015-11-12,116.260002
2015-11-11,116.370003
2015-11-10,116.900002
2015-11-09,120.959999
